timestamp,open,high,low,close,volume
2024-12-07 04:00:00,4280.02,4335.31,4280.0,4294.77,8.8543
2024-12-07 08:00:00,4331.58,4393.92,4296.66,4379.99,71.7507
2024-12-07 12:00:00,4379.97,4449.0,4354.47,4418.99,125.7539
2024-12-07 16:00:00,4400.8,4436.48,4379.56,4434.92,207.1793
2024-12-07 20:00:00,4435.0,4450.0,4370.73,4370.73,77.8113
2024-12-08 00:00:00,4413.98,4423.12,4400.0,4422.97,9.7337
2024-12-08 04:00:00,4412.94,4422.13,4329.46,4390.34,72.4416
2024-12-08 08:00:00,4388.34,4388.34,4280.01,4330.96,110.2636
2024-12-08 12:00:00,4298.51,4352.52,4298.51,4352.52,445.5933
2024-12-08 16:00:00,4354.09,4359.0,4300.0,4339.99,132.3862
2024-12-08 20:00:00,4323.01,4339.95,4302.01,4339.95,43.7164
2024-12-09 00:00:00,4337.83,4339.05,4222.07,4243.44,163.1749
2024-12-09 04:00:00,4228.0,4275.0,4172.62,4240.83,183.8894
2024-12-09 08:00:00,4238.77,4238.77,4100.0,4108.37,291.5003
2024-12-09 12:00:00,4107.01,4299.98,4072.32,4079.89,273.0888
2024-12-09 16:00:00,4099.63,4299.98,4060.01,4069.0,572.3961
2024-12-09 20:00:00,4069.0,4100.0,3764.0,3990.24,1095.6785
2024-12-10 00:00:00,3966.01,4040.24,3801.0,3944.18,146.9458
2024-12-10 04:00:00,3944.67,4275.0,3895.0,4000.0,204.0835
2024-12-10 08:00:00,3999.0,4042.19,3955.13,4009.0,229.2202
2024-12-10 12:00:00,4008.99,4013.98,3795.25,3795.25,334.6471
2024-12-10 16:00:00,3788.59,4014.0,3721.96,3870.29,737.3916
2024-12-10 20:00:00,3870.29,3949.99,3853.11,3949.33,80.296
2024-12-11 00:00:00,3904.33,4033.52,3889.26,4033.52,135.411
2024-12-11 04:00:00,4042.22,4117.19,3975.01,4020.0,341.1875
2024-12-11 08:00:00,4020.0,4131.68,4015.52,4077.03,96.8724
2024-12-11 12:00:00,4130.89,4199.0,4092.95,4195.2,205.3444
2024-12-11 16:00:00,4196.09,4198.99,4134.02,4192.93,240.6831
2024-12-11 20:00:00,4188.92,4287.34,4132.2,4134.02,345.7532
2024-12-12 00:00:00,4123.76,4196.32,4107.83,4196.32,8.4044
2024-12-12 04:00:00,4191.0,4287.5,4163.01,4175.94,466.3951
2024-12-12 08:00:00,4199.48,4250.0,4100.03,4193.05,88.5671
2024-12-12 12:00:00,4167.57,4249.92,4150.0,4209.76,145.7367
2024-12-12 16:00:00,4240.01,4265.97,4025.0,4164.53,64.3798
2024-12-12 20:00:00,4167.79,4192.99,4111.79,4111.79,116.3395
2024-12-13 00:00:00,4111.01,4157.86,4099.03,4157.86,34.6631
2024-12-13 04:00:00,4150.0,4150.0,4083.68,4116.16,70.3558
2024-12-13 08:00:00,4134.99,4176.99,4113.51,4128.97,88.3114
2024-12-13 12:00:00,4176.93,4176.93,4050.0,4050.0,420.255
2024-12-13 16:00:00,4050.32,4099.82,4050.0,4072.77,73.373
2024-12-13 20:00:00,4099.49,4100.28,4076.0,4100.28,19.4233
2024-12-14 00:00:00,4100.01,4131.3,4094.01,4131.3,22.8966
2024-12-14 04:00:00,4090.29,4155.0,4090.29,4155.0,257.1273
2024-12-14 08:00:00,4134.57,4153.99,4101.52,4129.14,23.5268
2024-12-14 12:00:00,4128.01,4138.43,4060.0,4075.0,65.0686
2024-12-14 16:00:00,4075.0,4086.95,3995.99,4004.17,139.1252
2024-12-14 20:00:00,3995.01,4044.4,3970.61,4044.4,40.7882
2024-12-15 00:00:00,4013.46,4067.5,4013.46,4050.46,44.0529
2024-12-15 04:00:00,4068.64,4068.74,3975.7,3975.7,244.0505
2024-12-15 08:00:00,3975.73,4044.55,3975.73,3998.09,90.0139
2024-12-15 12:00:00,3998.59,4066.7,3998.59,4064.23,28.5525
2024-12-15 16:00:00,4066.7,4350.0,4049.99,4060.55,458.9413
2024-12-15 20:00:00,4060.02,4093.55,3983.21,4083.59,211.7851
