timestamp,open,high,low,close,volume
2025-02-23 07:00:00,3219.43,3219.43,3219.43,3219.43,0.0
2025-02-23 07:15:00,3219.43,3219.43,3219.43,3219.43,0.0
2025-02-23 07:30:00,3225.93,3225.96,3225.91,3225.96,22.0227
2025-02-23 07:45:00,3225.96,3225.96,3225.96,3225.96,0.0
2025-02-23 08:00:00,3225.0,3225.0,3225.0,3225.0,0.4361
2025-02-23 08:15:00,3225.01,3225.01,3225.01,3225.01,1.904
2025-02-23 08:30:00,3225.01,3225.01,3225.0,3225.0,1.9118
2025-02-23 08:45:00,3225.0,3225.0,3225.0,3225.0,0.0
2025-02-23 09:00:00,3225.0,3225.0,3225.0,3225.0,0.0823
2025-02-23 09:15:00,3219.37,3219.37,3219.37,3219.37,0.0194
2025-02-23 09:30:00,3219.37,3219.37,3219.37,3219.37,0.0
2025-02-23 09:45:00,3219.37,3219.37,3219.37,3219.37,0.0
2025-02-23 10:00:00,3184.36,3195.0,3184.36,3195.0,9.7411
2025-02-23 10:15:00,3196.94,3196.94,3196.93,3196.93,40.6453
2025-02-23 10:30:00,3196.93,3196.93,3196.93,3196.93,0.0
2025-02-23 10:45:00,3195.0,3195.0,3195.0,3195.0,0.0689
2025-02-23 11:00:00,3195.83,3195.83,3195.79,3195.79,1.0136
2025-02-23 11:15:00,3197.0,3197.0,3195.01,3195.01,0.1321
2025-02-23 11:30:00,3195.0,3195.0,3195.0,3195.0,0.0249
2025-02-23 11:45:00,3183.53,3188.06,3174.03,3188.06,7.8596
2025-02-23 12:00:00,3174.03,3175.0,3174.02,3174.02,0.8157
2025-02-23 12:15:00,3164.42,3164.42,3150.0,3150.0,10.1918
2025-02-23 12:30:00,3162.88,3162.88,3162.88,3162.88,0.7907
2025-02-23 12:45:00,3162.88,3162.88,3162.88,3162.88,0.0
2025-02-23 13:00:00,3170.88,3170.89,3170.88,3170.89,1.1027
2025-02-23 13:15:00,3175.0,3175.0,3175.0,3175.0,2.2
2025-02-23 13:30:00,3175.0,3175.0,3175.0,3175.0,0.0
2025-02-23 13:45:00,3175.0,3175.0,3175.0,3175.0,0.0
2025-02-23 14:00:00,3175.0,3175.0,3175.0,3175.0,0.0
2025-02-23 14:15:00,3175.0,3175.0,3175.0,3175.0,0.0
2025-02-23 14:30:00,3177.0,3177.0,3170.0,3170.0,3.0015
2025-02-23 14:45:00,3178.66,3178.66,3160.0,3160.0,8.1687
2025-02-23 15:00:00,3160.0,3160.0,3160.0,3160.0,0.0
2025-02-23 15:15:00,3160.0,3160.0,3160.0,3160.0,3.7278
2025-02-23 15:30:00,3160.0,3160.0,3141.0,3141.0,70.1217
2025-02-23 15:45:00,3133.01,3140.86,3127.0,3140.86,79.6102
2025-02-23 16:00:00,3150.82,3150.82,3150.82,3150.82,0.0031
2025-02-23 16:15:00,3152.05,3152.05,3152.05,3152.05,0.019
2025-02-23 16:30:00,3126.57,3126.57,3126.57,3126.57,0.1073
2025-02-23 16:45:00,3126.57,3136.37,3119.05,3119.05,8.2205
2025-02-23 17:00:00,3119.05,3119.05,3119.05,3119.05,0.0
2025-02-23 17:15:00,3119.05,3119.05,3119.05,3119.05,0.0
2025-02-23 17:30:00,3143.12,3143.12,3130.0,3130.0,5.5475
2025-02-23 17:45:00,3130.0,3130.0,3130.0,3130.0,0.0
2025-02-23 18:00:00,3147.29,3159.72,3135.06,3141.58,13.0292
2025-02-23 18:15:00,3141.58,3141.58,3141.58,3141.58,0.0
2025-02-23 18:30:00,3159.64,3159.64,3159.64,3159.64,0.0046
2025-02-23 18:45:00,3159.64,3159.64,3159.64,3159.64,0.0
2025-02-23 19:00:00,3140.01,3153.0,3140.01,3153.0,0.5376
2025-02-23 19:15:00,3159.05,3167.0,3159.05,3167.0,0.632
2025-02-23 19:30:00,3141.12,3143.5,3141.12,3143.5,0.7569
2025-02-23 19:45:00,3140.2,3140.21,3140.2,3140.21,0.9695
2025-02-23 20:00:00,3140.15,3140.16,3140.0,3140.0,2.502
2025-02-23 20:15:00,3140.0,3140.0,3140.0,3140.0,0.001
2025-02-23 20:30:00,3140.0,3140.0,3140.0,3140.0,0.0
2025-02-23 20:45:00,3140.0,3140.0,3140.0,3140.0,0.0
2025-02-23 21:00:00,3140.0,3140.0,3140.0,3140.0,0.0
2025-02-23 21:15:00,3140.0,3140.0,3140.0,3140.0,0.0
2025-02-23 21:30:00,3139.38,3139.38,3139.38,3139.38,0.0665
2025-02-23 21:45:00,3139.47,3139.97,3139.47,3139.97,2.6145
2025-02-23 22:00:00,3126.56,3126.56,3124.69,3124.69,0.5979
2025-02-23 22:15:00,3124.69,3126.56,3118.56,3118.56,1.4634
2025-02-23 22:30:00,3118.56,3118.56,3118.56,3118.56,0.0
2025-02-23 22:45:00,3126.56,3126.56,3126.56,3126.56,0.0001
2025-02-23 23:00:00,3139.99,3140.0,3139.99,3140.0,50.0362
2025-02-23 23:15:00,3152.0,3152.0,3152.0,3152.0,1.5
2025-02-23 23:30:00,3152.0,3152.0,3152.0,3152.0,0.0
2025-02-23 23:45:00,3152.0,3152.0,3152.0,3152.0,0.0
2025-02-24 00:00:00,3158.21,3160.02,3158.21,3160.02,23.3964
2025-02-24 00:15:00,3160.02,3160.02,3160.02,3160.02,0.0
2025-02-24 00:30:00,3133.51,3133.51,3133.5,3133.5,32.5777
2025-02-24 00:45:00,3133.11,3133.11,3133.11,3133.11,0.01
2025-02-24 01:00:00,3118.27,3118.27,3089.18,3089.18,196.7878
2025-02-24 01:15:00,3089.18,3089.18,3089.18,3089.18,0.0
2025-02-24 01:30:00,3089.16,3089.16,3076.0,3076.0,116.5974
2025-02-24 01:45:00,3070.62,3070.62,3062.15,3062.15,2.5664
2025-02-24 02:00:00,3062.14,3081.0,3062.14,3081.0,4.3923
2025-02-24 02:15:00,3081.0,3081.0,3081.0,3081.0,0.0
2025-02-24 02:30:00,3081.0,3081.0,3081.0,3081.0,0.0
2025-02-24 02:45:00,3056.14,3058.03,3038.06,3038.06,10.3947
2025-02-24 03:00:00,3038.03,3038.03,3025.0,3025.0,4.1739
2025-02-24 03:15:00,3025.01,3025.01,3015.0,3015.0,19.9036
2025-02-24 03:30:00,3015.0,3024.73,3014.97,3024.73,32.7759
2025-02-24 03:45:00,3020.01,3020.01,3020.0,3020.0,3.1792
2025-02-24 04:00:00,3020.0,3020.0,3007.02,3007.02,8.2674
2025-02-24 04:15:00,3004.72,3004.72,3000.02,3000.02,42.1406
2025-02-24 04:30:00,3000.01,3000.01,2944.3,2944.3,156.0456
2025-02-24 04:45:00,2992.11,2992.11,2985.0,2985.0,4.346
2025-02-24 05:00:00,2968.11,2968.11,2947.21,2967.94,27.9245
2025-02-24 05:15:00,2967.94,2967.94,2967.94,2967.94,0.0
2025-02-24 05:30:00,2955.73,2992.21,2955.73,2992.21,35.0554
2025-02-24 05:45:00,2992.21,2996.0,2992.0,2996.0,4.6115
2025-02-24 06:00:00,2992.01,2992.01,2990.0,2990.0,80.1625
2025-02-24 06:15:00,2990.0,2990.0,2990.0,2990.0,0.0
2025-02-24 06:30:00,2991.0,2992.43,2991.0,2992.43,5.3044
2025-02-24 06:45:00,2993.69,3047.94,2987.25,3028.05,7.7862
2025-02-24 07:00:00,2981.29,3015.19,2976.24,3015.19,5.8957
2025-02-24 07:15:00,3015.19,3015.19,3015.19,3015.19,0.0
2025-02-24 07:30:00,3015.2,3017.77,3015.19,3017.77,10.3336
2025-02-24 07:45:00,3018.24,3020.65,3007.49,3007.49,10.8604
2025-02-24 08:00:00,3000.86,3002.0,3000.0,3000.0,16.1958
2025-02-24 08:15:00,3000.0,3000.0,2979.6,2979.6,16.6067
2025-02-24 08:30:00,2966.01,2966.01,2960.0,2960.01,36.4489
2025-02-24 08:45:00,2965.0,2965.0,2958.03,2958.03,15.3214
2025-02-24 09:00:00,2958.03,2958.03,2958.03,2958.03,0.0
2025-02-24 09:15:00,2992.08,2996.47,2960.0,2996.47,13.8521
2025-02-24 09:30:00,2996.48,2998.64,2993.0,2993.0,1.0166
2025-02-24 09:45:00,2988.07,2988.08,2960.0,2960.0,3.5905
2025-02-24 10:00:00,2958.03,2958.03,2950.0,2950.0,3.2342
2025-02-24 10:15:00,2945.0,2945.0,2925.0,2930.0,47.2398
2025-02-24 10:30:00,2930.0,2930.0,2924.96,2924.96,5.073
2025-02-24 10:45:00,2925.0,2950.09,2925.0,2947.26,4.8006
2025-02-24 11:00:00,2925.0,2941.85,2925.0,2941.85,41.8298
2025-02-24 11:15:00,2943.66,2962.8,2943.48,2962.8,17.0683
2025-02-24 11:30:00,2962.85,2973.11,2953.77,2953.77,11.3706
2025-02-24 11:45:00,2974.75,2980.48,2974.75,2980.47,0.9137
2025-02-24 12:00:00,2979.13,2979.13,2979.13,2979.13,0.002
2025-02-24 12:15:00,2979.13,2979.13,2979.13,2979.13,0.0
2025-02-24 12:30:00,2965.12,2984.0,2957.0,2984.0,10.8209
2025-02-24 12:45:00,2965.0,2988.43,2965.0,2987.62,113.2541
2025-02-24 13:00:00,2970.0,2970.01,2953.76,2953.76,0.6892
2025-02-24 13:15:00,2986.18,2986.19,2985.66,2985.66,0.5749
2025-02-24 13:30:00,2992.0,2992.95,2992.0,2992.61,0.5547
2025-02-24 13:45:00,2957.15,2957.15,2955.56,2955.56,32.3262
2025-02-24 14:00:00,2944.14,2987.58,2944.14,2987.58,1.7648
2025-02-24 14:15:00,2943.98,2943.98,2934.96,2934.97,14.8975
2025-02-24 14:30:00,2950.0,2950.0,2926.29,2926.29,14.4201
2025-02-24 14:45:00,2920.0,2929.63,2901.0,2901.0,25.1201
2025-02-24 15:00:00,2911.16,2911.17,2856.69,2885.0,64.6703
2025-02-24 15:15:00,2851.03,2853.73,2839.0,2842.0,11.0602
2025-02-24 15:30:00,2845.63,2866.75,2842.0,2866.75,122.3413
2025-02-24 15:45:00,2845.0,2856.31,2825.0,2856.31,26.4366
2025-02-24 16:00:00,2859.16,2877.42,2839.83,2877.42,53.659
2025-02-24 16:15:00,2871.56,2872.17,2871.56,2872.17,1.1928
2025-02-24 16:30:00,2877.43,2877.43,2865.0,2865.0,19.1532
2025-02-24 16:45:00,2876.53,2876.53,2865.0,2865.0,0.0748
2025-02-24 17:00:00,2853.02,2853.02,2853.01,2853.01,2.4351
2025-02-24 17:15:00,2866.0,2896.6,2866.0,2896.6,6.4364
2025-02-24 17:30:00,2890.0,2899.32,2890.0,2899.32,0.2258
2025-02-24 17:45:00,2883.31,2886.0,2871.63,2871.63,32.0767
2025-02-24 18:00:00,2875.0,2875.0,2875.0,2875.0,0.455
2025-02-24 18:15:00,2875.01,2880.74,2856.75,2879.86,6.6557
2025-02-24 18:30:00,2879.86,2879.86,2879.86,2879.86,0.0
2025-02-24 18:45:00,2860.0,2860.0,2836.99,2836.99,55.6852
2025-02-24 19:00:00,2836.81,2848.19,2825.27,2825.27,4.1006
2025-02-24 19:15:00,2850.85,2850.85,2849.64,2849.64,2.0096
2025-02-24 19:30:00,2830.01,2838.41,2763.69,2763.69,109.8538
2025-02-24 19:45:00,2787.0,2814.52,2787.0,2798.99,30.9834
2025-02-24 20:00:00,2805.77,2831.99,2805.34,2831.99,22.4356
2025-02-24 20:15:00,2835.6,2848.11,2820.0,2848.11,6.1096
2025-02-24 20:30:00,2842.15,2849.0,2818.57,2818.57,15.6989
2025-02-24 20:45:00,2848.37,2848.37,2848.37,2848.37,3.5107
2025-02-24 21:00:00,2805.73,2823.78,2800.0,2823.78,33.729
2025-02-24 21:15:00,2825.09,2825.09,2825.09,2825.09,2.3483
2025-02-24 21:30:00,2835.6,2845.27,2835.6,2845.27,0.0974
2025-02-24 21:45:00,2816.64,2816.64,2805.58,2805.58,1.542
2025-02-24 22:00:00,2800.25,2800.25,2651.0,2709.16,175.7388
2025-02-24 22:15:00,2709.13,2753.83,2709.13,2738.86,7.4179
2025-02-24 22:30:00,2750.4,2750.41,2735.23,2735.23,19.9542
2025-02-24 22:45:00,2723.42,2723.42,2570.01,2623.0,121.2206
2025-02-24 23:00:00,2637.69,2701.73,2637.69,2701.73,48.834
