id,type,entry_date,exit_date,entry_price,exit_price,stop_loss,take_profit,pnl,outcome,reason
1,sell,2024-12-16 04:00:00,2024-12-16 12:00:00,105094.69,105906.5479651729,105906.5479651729,101675.34856094742,-0.8118579651728942,loss,stop_loss_hit
2,sell,2024-12-16 20:00:00,2024-12-18 20:00:00,105888.77,103115.85284127628,108156.29980498498,103115.85284127628,2.7729171587237214,win,take_profit_hit
3,buy,2024-12-19 00:00:00,2024-12-19 16:00:00,101083.5,98569.38,98569.38,104101.33499999999,-2.5141199999999952,loss,stop_loss_hit
4,buy,2024-12-19 04:00:00,2024-12-19 16:00:00,101419.59,99061.83,99061.83,104621.42249999999,-2.357759999999995,loss,stop_loss_hit
5,buy,2024-12-20 00:00:00,2024-12-20 08:00:00,97086.0,95877.35919999999,95877.35919999999,98853.59618000001,-1.2086408000000084,loss,stop_loss_hit
6,sell,2024-12-26 20:00:00,2024-12-30 12:00:00,95740.42,93020.5188,98322.20640000001,93020.5188,2.719901199999993,win,take_profit_hit
7,sell,2024-12-28 20:00:00,2024-12-29 04:00:00,95194.63,95193.37756,95193.37756,91653.77,0.00125244000001112,loss,stop_loss_hit
8,sell,2024-12-29 00:00:00,2025-01-02 16:00:00,94937.4,96991.67728413096,96991.67728413096,92049.79725277083,-2.0542772841309636,loss,stop_loss_hit
9,sell,2024-12-29 04:00:00,2025-01-02 16:00:00,96127.53,96633.64712097874,96633.64712097874,91968.9675382872,-0.5061171209787426,loss,stop_loss_hit
10,sell,2024-12-29 08:00:00,2024-12-30 12:00:00,96116.77,93147.97905340954,97830.13054090884,93147.97905340954,2.9687909465904667,win,take_profit_hit
11,sell,2024-12-29 12:00:00,2024-12-30 12:00:00,94116.02,93156.11099602316,97808.57514512964,93156.11099602316,0.959909003976849,win,take_profit_hit
12,sell,2024-12-29 20:00:00,2024-12-30 04:00:00,93200.0,94323.07092,94323.07092,90580.4513881526,-1.1230709199999984,loss,stop_loss_hit
13,buy,2024-12-30 16:00:00,2024-12-31 12:00:00,94399.97,95208.42771999999,90474.6412070612,95208.42771999999,0.8084577199999913,win,take_profit_hit
14,sell,2024-12-31 16:00:00,2025-01-03 16:00:00,94146.0,97462.64563124222,97462.64563124222,92250.0326453261,-3.3166456312422232,loss,stop_loss_hit
15,sell,2025-01-05 12:00:00,2025-01-06 12:00:00,98048.0,99588.72,99588.72,94218.73999999999,-1.5407200000000012,loss,stop_loss_hit
16,buy,2025-01-06 08:00:00,2025-01-07 16:00:00,99020.02,97217.96979999999,97217.96979999999,102674.08034999999,-1.8020502000000125,loss,stop_loss_hit
17,sell,2025-01-06 20:00:00,2025-01-07 12:00:00,102118.66,98217.893,103815.804,98217.893,3.900767000000007,win,take_profit_hit
18,sell,2025-01-07 04:00:00,2025-01-07 12:00:00,101753.0,98333.5,103938.0,98333.5,3.4195,win,take_profit_hit
19,buy,2025-01-07 20:00:00,2025-01-08 16:00:00,96933.92,94538.6008,94538.6008,99844.3386,-2.395319199999998,loss,stop_loss_hit
20,buy,2025-01-08 08:00:00,2025-01-09 04:00:00,94960.0,93831.08,93831.08,99097.10999999999,-1.1289199999999984,loss,stop_loss_hit
21,sell,2025-01-13 00:00:00,2025-01-14 08:00:00,94197.6,95798.18113783746,95798.18113783746,90705.45300878446,-1.6005811378374493,loss,stop_loss_hit
22,sell,2025-01-13 08:00:00,2025-01-14 08:00:00,91204.01,95589.045,95589.045,90434.73375,-4.385035000000004,loss,stop_loss_hit
23,sell,2025-01-13 12:00:00,2025-01-13 20:00:00,92328.07,93686.70651999999,93686.70651999999,88011.86965,-1.3586365199999855,loss,stop_loss_hit
24,sell,2025-01-13 20:00:00,2025-01-14 00:00:00,94389.53,92636.19888,92636.19888,88971.60075,1.7533311200000026,loss,stop_loss_hit
25,sell,2025-01-14 00:00:00,2025-01-14 08:00:00,94953.13,96277.3206,96277.3206,91085.89645,-1.3241906000000017,loss,stop_loss_hit
26,sell,2025-01-14 04:00:00,2025-01-14 16:00:00,95019.11,96852.19260000001,96852.19260000001,91629.77045,-1.8330826000000089,loss,stop_loss_hit
27,sell,2025-01-14 16:00:00,2025-01-15 12:00:00,96899.89,98022.0,98022.0,92736.5,-1.1221100000000006,loss,stop_loss_hit
28,sell,2025-01-14 20:00:00,2025-01-15 12:00:00,96540.73,98837.8878,98837.8878,93508.39385,-2.297157800000001,loss,stop_loss_hit
29,sell,2025-01-15 04:00:00,2025-01-15 12:00:00,97301.77,99025.4046,99025.4046,93685.79944999999,-1.7236345999999902,loss,stop_loss_hit
30,sell,2025-01-16 00:00:00,2025-01-17 08:00:00,99418.98,101711.0442,101711.0442,97508.63944,-2.292064200000008,loss,stop_loss_hit
31,buy,2025-01-20 12:00:00,2025-01-20 16:00:00,105261.98,106052.4934,106052.4934,112004.41905,0.7905134000000108,loss,stop_loss_hit
32,buy,2025-01-24 12:00:00,2025-01-26 20:00:00,105700.37,103311.5706,103311.5706,109109.66894999999,-2.388799399999989,loss,stop_loss_hit
33,buy,2025-01-27 08:00:00,2025-01-28 04:00:00,98997.59,102721.66965,97263.03020000001,102721.66965,3.7240796499999997,win,take_profit_hit
34,sell,2025-01-31 20:00:00,2025-02-02 16:00:00,102266.0,98869.39962962961,104476.58735449736,98869.39962962961,3.39660037037039,win,take_profit_hit
35,buy,2025-02-01 04:00:00,2025-02-02 00:00:00,102337.82,100477.06832698952,100477.06832698952,105600.13042776834,-1.8607516730104836,loss,stop_loss_hit
36,sell,2025-02-04 04:00:00,2025-02-05 20:00:00,98427.99,97191.87604999999,102731.3094,97191.87604999999,1.2361139500000136,win,take_profit_hit
37,sell,2025-02-05 08:00:00,2025-02-27 16:00:00,98142.01,84028.0,99559.33380000001,94190.93835,14.114009999999995,win,unclosed_position
38,sell,2025-02-05 20:00:00,2025-02-27 16:00:00,96491.92,84028.0,99311.38200000001,93956.35650000001,12.463919999999998,win,unclosed_position
