id,type,entry_date,exit_date,entry_price,exit_price,stop_loss,take_profit,pnl,outcome,reason
1,sell,2024-12-16 04:00:00,2024-12-16 12:00:00,105094.69,105887.36171100677,105887.36171100677,101708.92450573813,-0.07926717110067694,loss,stop_loss_hit
2,sell,2024-12-16 20:00:00,2024-12-18 20:00:00,105888.77,103140.815423512,108142.03547227886,103140.815423512,0.27479545764880026,win,take_profit_hit
3,buy,2024-12-19 00:00:00,2024-12-19 16:00:00,101083.5,98569.38,98569.38,104101.33499999999,-0.2514119999999995,loss,stop_loss_hit
4,buy,2024-12-19 04:00:00,2024-12-19 16:00:00,101419.59,99061.83,99061.83,104621.42249999999,-0.23577599999999949,loss,stop_loss_hit
5,buy,2024-12-20 00:00:00,2024-12-20 08:00:00,97086.0,95877.35919999999,95877.35919999999,98853.59618000001,-0.12086408000000083,loss,stop_loss_hit
6,sell,2024-12-26 20:00:00,2024-12-30 12:00:00,95740.42,93020.5188,98322.20640000001,93020.5188,0.27199011999999934,win,take_profit_hit
7,sell,2024-12-28 20:00:00,2024-12-29 04:00:00,95194.63,95193.37756,95193.37756,91653.77,0.000125244000001112,loss,stop_loss_hit
8,sell,2024-12-29 00:00:00,2025-01-02 16:00:00,94937.4,96991.61349163808,96991.61349163808,92049.90888963337,-0.20542134916380894,loss,stop_loss_hit
9,sell,2024-12-29 04:00:00,2025-01-02 16:00:00,96127.53,96633.5878850925,96633.5878850925,91969.07120108813,-0.0506057885092494,loss,stop_loss_hit
10,sell,2024-12-29 08:00:00,2024-12-30 12:00:00,96116.77,93148.0753117247,97830.07553615732,93148.0753117247,0.2968694688275311,win,take_profit_hit
11,sell,2024-12-29 12:00:00,2024-12-30 12:00:00,94116.02,93156.20037874435,97808.52406928895,93156.20037874435,0.09598196212556505,win,take_profit_hit
12,sell,2024-12-29 20:00:00,2024-12-30 04:00:00,93200.0,94323.07092,94323.07092,90580.52845794793,-0.11230709199999983,loss,stop_loss_hit
13,buy,2024-12-30 16:00:00,2024-12-31 12:00:00,94399.97,95208.42771999999,90474.67161050228,95208.42771999999,0.08084577199999912,win,take_profit_hit
14,sell,2024-12-31 16:00:00,2025-01-03 16:00:00,94146.0,97462.62614111653,97462.62614111653,92250.06675304605,-0.33166261411165326,loss,stop_loss_hit
15,sell,2025-01-05 12:00:00,2025-01-06 12:00:00,98048.0,99588.72,99588.72,94218.73999999999,-0.15407200000000013,loss,stop_loss_hit
16,buy,2025-01-06 08:00:00,2025-01-07 16:00:00,99020.02,97217.96979999999,97217.96979999999,102674.08034999999,-0.18020502000000124,loss,stop_loss_hit
17,sell,2025-01-06 20:00:00,2025-01-07 12:00:00,102118.66,98217.893,103815.804,98217.893,0.3900767000000007,win,take_profit_hit
18,sell,2025-01-07 04:00:00,2025-01-07 12:00:00,101753.0,98333.5,103938.0,98333.5,0.34195000000000003,win,take_profit_hit
19,buy,2025-01-07 20:00:00,2025-01-08 16:00:00,96933.92,94538.6008,94538.6008,99844.3386,-0.23953191999999981,loss,stop_loss_hit
20,buy,2025-01-08 08:00:00,2025-01-09 04:00:00,94960.0,93831.08,93831.08,99097.10999999999,-0.11289199999999983,loss,stop_loss_hit
21,sell,2025-01-13 00:00:00,2025-01-14 08:00:00,94197.6,95798.18105690027,95798.18105690027,90705.45315042452,-0.16005810569002643,loss,stop_loss_hit
22,sell,2025-01-13 08:00:00,2025-01-14 08:00:00,91204.01,95589.045,95589.045,90434.73375,-0.4385035000000004,loss,stop_loss_hit
23,sell,2025-01-13 12:00:00,2025-01-13 20:00:00,92328.07,93686.70651999999,93686.70651999999,88011.86965,-0.13586365199999856,loss,stop_loss_hit
24,sell,2025-01-13 20:00:00,2025-01-14 00:00:00,94389.53,92636.19888,92636.19888,88971.60075,0.17533311200000026,loss,stop_loss_hit
25,sell,2025-01-14 00:00:00,2025-01-14 08:00:00,94953.13,96277.3206,96277.3206,91085.89645,-0.13241906000000017,loss,stop_loss_hit
26,sell,2025-01-14 04:00:00,2025-01-14 16:00:00,95019.11,96852.19260000001,96852.19260000001,91629.77045,-0.1833082600000009,loss,stop_loss_hit
27,sell,2025-01-14 16:00:00,2025-01-15 12:00:00,96899.89,98022.0,98022.0,92736.5,-0.11221100000000006,loss,stop_loss_hit
28,sell,2025-01-14 20:00:00,2025-01-15 12:00:00,96540.73,98837.8878,98837.8878,93508.39385,-0.2297157800000001,loss,stop_loss_hit
29,sell,2025-01-15 04:00:00,2025-01-15 12:00:00,97301.77,99025.4046,99025.4046,93685.79944999999,-0.17236345999999905,loss,stop_loss_hit
30,sell,2025-01-16 00:00:00,2025-01-17 08:00:00,99418.98,101711.0442,101711.0442,97508.63944,-0.2292064200000008,loss,stop_loss_hit
31,buy,2025-01-20 12:00:00,2025-01-20 16:00:00,105261.98,106052.4934,106052.4934,112004.41905,0.07905134000000108,loss,stop_loss_hit
32,buy,2025-01-24 12:00:00,2025-01-26 20:00:00,105700.37,103311.5706,103311.5706,109109.66894999999,-0.2388799399999989,loss,stop_loss_hit
33,buy,2025-01-27 08:00:00,2025-01-28 04:00:00,98997.59,102721.66965,97263.03020000001,102721.66965,0.372407965,win,take_profit_hit
34,sell,2025-01-31 20:00:00,2025-02-02 16:00:00,102266.0,98869.3996296623,104476.58735447869,98869.3996296623,0.3396600370337707,win,take_profit_hit
35,buy,2025-02-01 04:00:00,2025-02-02 00:00:00,102337.82,100477.06832700562,100477.06832700562,105600.13042774017,-0.1860751672994389,loss,stop_loss_hit
36,sell,2025-02-04 04:00:00,2025-02-05 20:00:00,98427.99,97191.87604999999,102731.3094,97191.87604999999,0.12361139500000136,win,take_profit_hit
37,sell,2025-02-05 08:00:00,2025-02-28 04:00:00,98142.01,78983.97,99559.33380000001,94190.93835,1.9158039999999994,win,unclosed_position
38,sell,2025-02-05 20:00:00,2025-02-28 04:00:00,96491.92,78983.97,99311.38200000001,93956.35650000001,1.7507949999999999,win,unclosed_position
39,sell,2025-02-06 00:00:00,2025-02-06 08:00:00,97287.83,98421.7584,98421.7584,93114.7028,-0.11339284000000044,loss,stop_loss_hit
40,sell,2025-02-06 04:00:00,2025-02-28 04:00:00,98105.84,78983.97,99233.58660000001,93882.75594999999,1.9121869999999996,win,unclosed_position
41,sell,2025-02-06 12:00:00,2025-02-11 16:00:00,97074.98,95645.01,101096.28,95645.01,0.14299700000000012,win,take_profit_hit
42,sell,2025-02-06 16:00:00,2025-02-28 04:00:00,96000.01,78983.97,99016.47959999999,93677.3557,1.7016039999999995,win,unclosed_position
43,sell,2025-02-06 20:00:00,2025-02-07 12:00:00,96393.98,97920.01019999999,97920.01019999999,92640.00964999999,-0.1526030199999994,loss,stop_loss_hit
44,sell,2025-02-07 04:00:00,2025-02-28 04:00:00,96732.31,78983.97,99114.6444,93770.2273,1.7748339999999998,win,unclosed_position
45,sell,2025-02-07 12:00:00,2025-02-28 04:00:00,98081.97,78983.97,99640.2198,94267.46285,1.9098000000000002,win,unclosed_position
46,sell,2025-02-10 04:00:00,2025-02-28 04:00:00,97373.91,78983.97,98606.10429236517,94176.80498836095,1.8389940000000002,win,unclosed_position
47,sell,2025-02-10 16:00:00,2025-02-18 16:00:00,97531.01,94408.04298448579,98534.04400886525,94408.04298448579,0.31229670155142086,win,take_profit_hit
48,buy,2025-02-12 00:00:00,2025-02-12 16:00:00,95523.53,95981.96036,94084.92103718262,95981.96036,0.04584303599999985,win,take_profit_hit
49,buy,2025-02-12 04:00:00,2025-02-12 16:00:00,95871.42,95981.96036,93997.508820241,95981.96036,0.011054035999999906,win,take_profit_hit
50,buy,2025-02-12 16:00:00,2025-02-12 20:00:00,97161.93,95981.96036,94385.55261773668,95981.96036,-0.11799696399999958,win,take_profit_hit
51,buy,2025-02-13 00:00:00,2025-02-13 04:00:00,97999.99,96129.90274182399,96129.90274182399,100270.73520180804,-0.18700872581760197,loss,stop_loss_hit
52,sell,2025-02-13 16:00:00,2025-02-14 16:00:00,95727.98,97554.60538826961,97554.60538826961,93630.94557052819,-0.18266253882696185,loss,stop_loss_hit
53,sell,2025-02-14 20:00:00,2025-02-17 16:00:00,97489.13,95691.30877789801,99417.41926977257,95691.30877789801,0.17978212221019932,win,take_profit_hit
54,sell,2025-02-16 16:00:00,2025-02-18 16:00:00,97087.0,95456.59975314273,97889.65871248988,95456.59975314273,0.16304002468572726,win,take_profit_hit
55,buy,2025-02-17 20:00:00,2025-02-18 00:00:00,95843.97,95971.43127999999,94658.32937363433,95971.43127999999,0.012746127999998863,win,take_profit_hit
