id,type,entry_date,exit_date,entry_price,exit_price,stop_loss,take_profit,pnl,outcome,reason
27,sell,2025-02-25 12:15:00,2025-02-25 14:30:00,2622.69,2554.8761,2700.4908,2554.8761,0.678139000000001,win,take_profit_hit
28,sell,2025-02-25 12:30:00,2025-02-25 15:15:00,2600.2,2530.89585,2675.1438000000003,2530.89585,0.6930414999999994,win,take_profit_hit
29,sell,2025-02-25 13:00:00,2025-02-25 16:30:00,2620.75,2663.5056000000004,2663.5056000000004,2519.8852,-0.42755600000000415,loss,stop_loss_hit
30,sell,2025-02-25 14:15:00,2025-02-25 16:30:00,2568.0,2649.3174,2649.3174,2506.4620499999996,-0.8131739999999991,loss,stop_loss_hit
31,sell,2025-02-25 14:30:00,2025-02-25 16:00:00,2540.0,2619.36,2619.36,2478.12,-0.7936000000000013,loss,stop_loss_hit
32,sell,2025-02-25 15:00:00,2025-02-25 15:45:00,2559.78,2583.405,2583.405,2444.1037499999998,-0.23625000000000002,loss,stop_loss_hit
33,sell,2025-02-25 15:15:00,2025-02-25 16:00:00,2520.0,2610.9756,2610.9756,2470.1877,-0.9097560000000021,loss,stop_loss_hit
34,sell,2025-02-25 15:30:00,2025-02-25 15:45:00,2562.1,2521.7635999999998,2521.7635999999998,2431.7999999999997,0.4033640000000014,loss,stop_loss_hit
35,sell,2025-02-25 15:45:00,2025-02-25 16:00:00,2598.51,2613.342,2613.342,2472.4265,-0.14831999999999881,loss,stop_loss_hit
36,sell,2025-02-25 16:00:00,2025-02-25 16:30:00,2638.04,2650.4802000000004,2650.4802000000004,2593.33928,-0.12440200000000459,loss,stop_loss_hit
37,sell,2025-02-25 16:30:00,2025-02-25 16:45:00,2681.2,2656.4268,2656.4268,2593.33928,0.24773199999999634,loss,stop_loss_hit
38,sell,2025-02-25 16:45:00,2025-02-28 11:45:00,2675.0,2500.01,2734.824,2593.33928,1.7498999999999978,win,unclosed_position
39,buy,2025-02-25 20:00:00,2025-02-26 05:45:00,2709.0,2650.89144,2650.89144,2794.950472187668,-0.5810856000000013,loss,stop_loss_hit
40,buy,2025-02-25 21:45:00,2025-02-26 00:45:00,2727.72,2663.66552,2663.66552,2779.0766864861635,-0.6405447999999979,loss,stop_loss_hit
41,buy,2025-02-26 05:15:00,2025-02-26 07:30:00,2682.09,2643.0464736854283,2643.0464736854283,2688.541171050501,-0.39043526314571864,loss,stop_loss_hit
42,buy,2025-02-26 06:00:00,2025-02-26 07:30:00,2672.96,2630.8303180345797,2630.8303180345797,2683.5744434394865,-0.42129681965420335,loss,stop_loss_hit
43,buy,2025-02-26 06:30:00,2025-02-26 07:30:00,2650.0,2638.7244834073667,2638.7244834073667,2697.232154037108,-0.11275516592633267,loss,stop_loss_hit
44,buy,2025-02-26 06:45:00,2025-02-26 07:30:00,2671.84,2629.1716631639833,2629.1716631639833,2686.4495894630286,-0.42668336836016807,loss,stop_loss_hit
45,buy,2025-02-26 07:15:00,2025-02-26 07:30:00,2663.32,2641.188015687312,2641.188015687312,2725.1784725472035,-0.2213198431268802,loss,stop_loss_hit
46,sell,2025-02-26 16:00:00,2025-02-26 17:15:00,2599.93,2552.9701172070636,2632.7356473102495,2552.9701172070636,0.4695988279293624,win,take_profit_hit
47,buy,2025-02-26 18:30:00,2025-02-26 21:15:00,2492.81,2537.739625427372,2447.084499755788,2537.739625427372,0.44929625427372233,win,take_profit_hit
48,sell,2025-02-26 20:30:00,2025-02-26 20:45:00,2510.0,2505.53292,2505.53292,2433.392342445729,0.04467079999999896,loss,stop_loss_hit
49,sell,2025-02-27 01:30:00,2025-02-27 02:00:00,2575.28,2570.7077,2605.8383460901537,2570.7077,0.045723000000002685,win,take_profit_hit
50,sell,2025-02-27 02:30:00,2025-02-27 02:45:00,2548.79,2551.0553,2611.215604505437,2551.0553,-0.02265300000000025,win,take_profit_hit
51,sell,2025-02-27 03:30:00,2025-02-27 03:45:00,2549.6,2574.21995041857,2574.21995041857,2546.58098,-0.24619950418570172,loss,stop_loss_hit
52,buy,2025-02-27 14:45:00,2025-02-27 19:30:00,2575.01,2558.6385658743266,2558.6385658743266,2638.7700600000003,-0.1637143412567366,loss,stop_loss_hit
53,buy,2025-02-27 15:00:00,2025-02-27 19:45:00,2581.05,2545.079025454732,2545.079025454732,2638.7700600000003,-0.3597097454526829,loss,stop_loss_hit
54,buy,2025-02-27 15:15:00,2025-02-27 19:30:00,2590.84,2551.213737922251,2551.213737922251,2638.7700600000003,-0.3962626207774929,loss,stop_loss_hit
55,buy,2025-02-27 15:30:00,2025-02-27 19:30:00,2622.17,2562.0859709278047,2562.0859709278047,2638.8318600000002,-0.6008402907219533,loss,stop_loss_hit
56,buy,2025-02-27 16:30:00,2025-02-27 16:45:00,2595.87,2601.0851926454866,2601.0851926454866,2646.1551600000003,0.05215192645486695,loss,stop_loss_hit
57,buy,2025-02-27 16:45:00,2025-02-27 19:30:00,2563.43,2561.090893170809,2561.090893170809,2646.1551600000003,-0.023391068291907686,loss,stop_loss_hit
58,buy,2025-02-27 18:15:00,2025-02-27 19:30:00,2617.03,2576.2208932137255,2576.2208932137255,2646.1551600000003,-0.40809106786274696,loss,stop_loss_hit
59,buy,2025-02-27 20:15:00,2025-02-28 01:30:00,2559.84,2511.8396413433297,2511.8396413433297,2598.3006276491733,-0.48000358656670417,loss,stop_loss_hit
60,buy,2025-02-28 02:45:00,2025-02-28 04:00:00,2424.88,2391.2761630632554,2391.2761630632554,2483.741714639303,-0.3360383693674476,loss,stop_loss_hit
61,sell,2025-02-28 05:00:00,2025-02-28 09:00:00,2397.97,2444.207080250664,2444.207080250664,2336.3876095613377,-0.4623708025066435,loss,stop_loss_hit
62,sell,2025-02-28 07:45:00,2025-02-28 08:00:00,2409.11,2403.48612,2403.48612,2308.44405,0.05623880000000099,loss,stop_loss_hit
63,sell,2025-02-28 08:00:00,2025-02-28 09:15:00,2405.0,2457.2922000000003,2457.2922000000003,2324.79115,-0.5229220000000032,loss,stop_loss_hit
64,sell,2025-02-28 08:15:00,2025-02-28 09:00:00,2430.0,2453.1,2453.1,2320.825,-0.2309999999999991,loss,stop_loss_hit
65,sell,2025-02-28 08:30:00,2025-02-28 09:30:00,2400.01,2478.6,2478.6,2344.95,-0.7858999999999969,loss,stop_loss_hit
66,sell,2025-02-28 08:45:00,2025-02-28 09:00:00,2431.68,2400.03108,2400.03108,2316.00965,0.31648919999999636,loss,stop_loss_hit
67,sell,2025-02-28 09:00:00,2025-02-28 11:15:00,2453.81,2480.3136,2480.3136,2346.5712,-0.26503600000000005,loss,stop_loss_hit
68,sell,2025-02-28 09:15:00,2025-02-28 11:30:00,2459.62,2502.8862,2502.8862,2367.92665,-0.43266200000000027,loss,stop_loss_hit
69,sell,2025-02-28 09:30:00,2025-02-28 11:30:00,2478.89,2508.8124,2508.8124,2373.5332999999996,-0.29922399999999927,loss,stop_loss_hit
70,sell,2025-02-28 09:45:00,2025-02-28 11:45:00,2479.99,2500.01,2528.4678,2392.1288499999996,-0.20020000000000437,loss,unclosed_position
71,sell,2025-02-28 10:00:00,2025-02-28 11:45:00,2479.99,2500.01,2529.5897999999997,2393.19035,-0.20020000000000437,loss,unclosed_position
